4229874241887,107840939393927,693443957500286,video,comment
4787321376745,249403588440524,1329172597130279,photo,reaction,LIKE
100748270442060,249403588440524,1328499100530962,photo,comment
100748270442060,249403588440524,1328499100530962,photo,comment
102944816723826,249403588440524,1323452921035580,photo,reaction,LIKE
103744859986968,249403588440524,1328499100530962,photo,comment
106332116390844,305736219467790,1335956723112396,photo,reaction,LIKE
106332116390844,305736219467790,1335980433110025,photo,reaction,LIKE
107076519687555,249403588440524,1326279604086245,video,reaction,LIKE
109371666084565,249403588440524,1328041560576716,photo,reaction,LIKE
109751232869952,249403588440524,1326279604086245,video,reaction,LIKE
109751232869952,305736219467790,1335948809779854,photo,comment
109758012848210,249403588440524,1327005454013660,video,comment
109758012848210,305736219467790,1335948809779854,photo,comment
109758012848210,305736219467790,1335980433110025,photo,comment
113492905830391,249403588440524,1327005454013660,video,comment
113988345771518,249403588440524,1327026754011530,photo,comment
113988345771518,249403588440524,1328041560576716,photo,comment
113988345771518,249403588440524,1329172597130279,photo,comment
113988345771518,249403588440524,1329186113795594,photo,comment
113988345771518,249403588440524,1329186113795594,photo,comment
113988345771518,249403588440524,1329186113795594,photo,comment
113988345771518,249403588440524,1329186113795594,photo,comment
114049238954873,249403588440524,1323457137701825,photo,reaction,LIKE
114525695636429,249403588440524,1328041560576716,photo,comment
114525695636429,249403588440524,1329186113795594,photo,comment
114525695636429,249403588440524,1329186113795594,photo,comment
116405138694823,305736219467790,1335948809779854,photo,comment
117360622109517,249403588440524,1323457137701825,photo,reaction,LIKE
117384148606415,249403588440524,1323452921035580,photo,reaction,LIKE
117714358603040,249403588440524,1326279604086245,video,comment
117714358603040,249403588440524,1328041560576716,photo,comment
118651625132948,249403588440524,1323457137701825,photo,reaction,LIKE
120398548347831,249403588440524,1326279604086245,video,comment
120398548347831,249403588440524,1326279604086245,video,comment
120398548347831,249403588440524,1326279604086245,video,comment
120398548347831,249403588440524,1327026754011530,photo,comment
120398548347831,249403588440524,1329157980465074,photo,comment
121774884968334,249403588440524,1326279604086245,video,reaction,LIKE
122082218261088,249403588440524,1327026754011530,photo,reaction,LIKE
122167674861551,249403588440524,1328041560576716,photo,reaction,LIKE
122823121561549,305736219467790,1342174285823973,video,reaction,LOVE
123139848171475,249403588440524,1329157980465074,photo,comment
123139848171475,249403588440524,1329172597130279,photo,comment
123139848171475,249403588440524,1329186113795594,photo,comment
123139848171475,249403588440524,1329186113795594,photo,comment
124755134668899,305736219467790,1335980433110025,photo,comment
124755134668899,305736219467790,1342174285823973,video,comment
127623367745239,305736219467790,1335948809779854,photo,comment
128038944365651,249403588440524,1329172597130279,photo,reaction,LIKE
128670297483316,107840939393927,693442404167108,photo,comment
129352560824658,249403588440524,1329172597130279,photo,reaction,LOVE
129370624140144,249403588440524,1323452921035580,photo,reaction,LIKE
130001960772652,249403588440524,1323452921035580,photo,reaction,LIKE
130860180756377,249403588440524,1328041560576716,photo,comment
130860180756377,249403588440524,1328041560576716,photo,comment
131908140651601,249403588440524,1323457137701825,photo,comment
132173147122700,249403588440524,1328499100530962,photo,reaction,LIKE
132492893926140,249403588440524,1323452921035580,photo,comment
132719560563179,249403588440524,1328499100530962,photo,comment
133227803675772,249403588440524,1328041560576716,photo,reaction,LIKE
133288410391109,249403588440524,1323452921035580,photo,reaction,HAHA
133481097160068,249403588440524,1323457137701825,photo,reaction,LIKE
133639117019594,305736219467790,1335980433110025,photo,reaction,LIKE
